Informations,Latitude,Longitude
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:11 ; Vitesse : 64.9496 km/h,48.6786,6.20797,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:11 ; Vitesse : 64.9496 km/h,48.6786,6.20797,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:13 ; Vitesse : 64.6133 km/h,48.6789,6.20786,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:14 ; Vitesse : 64.6133 km/h,48.6789,6.20786,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:16 ; Vitesse : 66.059 km/h,48.6793,6.20774,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:16 ; Vitesse : 66.059 km/h,48.6793,6.20774,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:17 ; Vitesse : 63.2744 km/h,48.6796,6.20763,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:17 ; Vitesse : 63.2744 km/h,48.6796,6.20763,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:20 ; Vitesse : 62.2646 km/h,48.6799,6.20752,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:20 ; Vitesse : 62.2646 km/h,48.6799,6.20752,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:21 ; Vitesse : 60.6784 km/h,48.6802,6.20741,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:21 ; Vitesse : 60.6784 km/h,48.6802,6.20741,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:23 ; Vitesse : 56.3429 km/h,48.6805,6.2073,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:23 ; Vitesse : 56.3429 km/h,48.6805,6.2073,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:25 ; Vitesse : 43.9909 km/h,48.6807,6.20721,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:25 ; Vitesse : 43.9909 km/h,48.6807,6.20721,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:27 ; Vitesse : 45.7171 km/h,48.681,6.20712,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:28 ; Vitesse : 45.7171 km/h,48.681,6.20712,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:29 ; Vitesse : 45.2849 km/h,48.6812,6.20703,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:30 ; Vitesse : 45.2849 km/h,48.6812,6.20703,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:32 ; Vitesse : 49.7427 km/h,48.6814,6.20695,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:32 ; Vitesse : 49.7427 km/h,48.6814,6.20695,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:33 ; Vitesse : 51.0836 km/h,48.6817,6.20687,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:33 ; Vitesse : 51.0836 km/h,48.6817,6.20687,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:35 ; Vitesse : 54.242 km/h,48.6819,6.20678,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:35 ; Vitesse : 54.242 km/h,48.6819,6.20678,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:37 ; Vitesse : 53.812 km/h,48.6822,6.20669,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:38 ; Vitesse : 53.812 km/h,48.6822,6.20669,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:39 ; Vitesse : 51.7154 km/h,48.6824,6.20661,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:39 ; Vitesse : 51.7154 km/h,48.6824,6.20661,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:41 ; Vitesse : 49.5965 km/h,48.6827,6.20653,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:41 ; Vitesse : 49.5965 km/h,48.6827,6.20653,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:43 ; Vitesse : 51.018 km/h,48.683,6.20645,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:43 ; Vitesse : 51.018 km/h,48.683,6.20645,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:45 ; Vitesse : 49.6148 km/h,48.6832,6.20638,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:45 ; Vitesse : 49.6148 km/h,48.6832,6.20638,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:47 ; Vitesse : 49.4884 km/h,48.6835,6.20631,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:47 ; Vitesse : 49.4884 km/h,48.6835,6.20631,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:49 ; Vitesse : 48.4024 km/h,48.6838,6.20623,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:49 ; Vitesse : 48.4024 km/h,48.6838,6.20623,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:52 ; Vitesse : 46.8541 km/h,48.684,6.20614,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:52 ; Vitesse : 46.8541 km/h,48.684,6.20614,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:53 ; Vitesse : 48.3722 km/h,48.6842,6.20606,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:54 ; Vitesse : 48.3722 km/h,48.6842,6.20606,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:55 ; Vitesse : 50.2067 km/h,48.6845,6.20599,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:55 ; Vitesse : 50.2067 km/h,48.6845,6.20599,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:57 ; Vitesse : 48.7559 km/h,48.6847,6.20593,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:57 ; Vitesse : 48.7559 km/h,48.6847,6.20593,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:21:59 ; Vitesse : 51.0932 km/h,48.685,6.20588,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:00 ; Vitesse : 51.0932 km/h,48.685,6.20588,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:01 ; Vitesse : 49.8242 km/h,48.6852,6.20587,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:02 ; Vitesse : 49.8242 km/h,48.6852,6.20587,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:04 ; Vitesse : 50.1012 km/h,48.6855,6.20588,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:04 ; Vitesse : 50.1012 km/h,48.6855,6.20588,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:06 ; Vitesse : 50.0225 km/h,48.6857,6.20592,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:06 ; Vitesse : 50.0225 km/h,48.6857,6.20592,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:07 ; Vitesse : 51.7056 km/h,48.686,6.20596,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:07 ; Vitesse : 51.7056 km/h,48.686,6.20596,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:09 ; Vitesse : 51.103 km/h,48.6862,6.20599,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:10 ; Vitesse : 51.103 km/h,48.6862,6.20599,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:11 ; Vitesse : 50.2881 km/h,48.6865,6.206,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:12 ; Vitesse : 50.2881 km/h,48.6865,6.206,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:14 ; Vitesse : 46.6947 km/h,48.6867,6.20596,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:14 ; Vitesse : 46.6947 km/h,48.6867,6.20596,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:16 ; Vitesse : 45.4291 km/h,48.6869,6.20591,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:16 ; Vitesse : 45.4291 km/h,48.6869,6.20591,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:18 ; Vitesse : 30.7344 km/h,48.6871,6.20582,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:18 ; Vitesse : 30.7344 km/h,48.6871,6.20582,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:21 ; Vitesse : 20.8226 km/h,48.6873,6.20576,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:21 ; Vitesse : 20.8226 km/h,48.6873,6.20576,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:37 ; Vitesse : 0.0 km/h,48.6879,6.20538,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:37 ; Vitesse : 5.55492 km/h,48.6875,6.20572,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:44 ; Vitesse : 8.34665 km/h,48.6876,6.20575,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:49 ; Vitesse : 28.34 km/h,48.6877,6.20568,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:49 ; Vitesse : 28.34 km/h,48.6877,6.20568,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:52 ; Vitesse : 23.4379 km/h,48.6879,6.20554,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:22:52 ; Vitesse : 23.4379 km/h,48.6879,6.20554,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:23:01 ; Vitesse : 18.3224 km/h,48.6885,6.20434,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:23:02 ; Vitesse : 18.3224 km/h,48.6885,6.20434,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:23:04 ; Vitesse : 24.3137 km/h,48.6886,6.2044,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:23:04 ; Vitesse : 24.3137 km/h,48.6886,6.2044,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:23:07 ; Vitesse : 27.7912 km/h,48.6893,6.20391,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:23:07 ; Vitesse : 27.7912 km/h,48.6893,6.20391,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:23:26 ; Vitesse : 0.0 km/h,48.6898,6.20317,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:23:26 ; Vitesse : 0.0 km/h,48.6898,6.20317,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:23:54 ; Vitesse : 31.5736 km/h,48.6899,6.20296,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:23:54 ; Vitesse : 31.5736 km/h,48.6899,6.20296,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:23:57 ; Vitesse : 46.6693 km/h,48.6903,6.20253,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:23:58 ; Vitesse : 46.6693 km/h,48.6903,6.20253,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:23:59 ; Vitesse : 54.5265 km/h,48.6906,6.20227,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:00 ; Vitesse : 54.5265 km/h,48.6906,6.20227,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:01 ; Vitesse : 58.0611 km/h,48.6908,6.202,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:02 ; Vitesse : 58.0611 km/h,48.6908,6.202,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:03 ; Vitesse : 57.202 km/h,48.691,6.20172,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:03 ; Vitesse : 57.202 km/h,48.691,6.20172,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:07 ; Vitesse : 43.0479 km/h,48.6914,6.20127,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:08 ; Vitesse : 43.0479 km/h,48.6914,6.20127,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:09 ; Vitesse : 36.9259 km/h,48.6915,6.20106,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:09 ; Vitesse : 36.9259 km/h,48.6915,6.20106,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:13 ; Vitesse : 13.4554 km/h,48.6917,6.20093,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:14 ; Vitesse : 13.4554 km/h,48.6917,6.20093,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:18 ; Vitesse : 20.9456 km/h,48.6918,6.20119,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:18 ; Vitesse : 20.9456 km/h,48.6918,6.20119,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:20 ; Vitesse : 30.267 km/h,48.692,6.20114,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:20 ; Vitesse : 30.267 km/h,48.692,6.20114,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:23 ; Vitesse : 31.6343 km/h,48.6921,6.20096,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:23 ; Vitesse : 31.6343 km/h,48.6921,6.20096,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:28 ; Vitesse : 31.5409 km/h,48.6923,6.20077,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:29 ; Vitesse : 31.5409 km/h,48.6923,6.20077,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:35 ; Vitesse : 11.8431 km/h,48.6925,6.20087,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:35 ; Vitesse : 11.8431 km/h,48.6925,6.20087,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:43 ; Vitesse : 9.38501 km/h,48.6927,6.20102,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:24:44 ; Vitesse : 9.38501 km/h,48.6927,6.20102,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:27:42 ; Vitesse : 0.0 km/h,48.6917,6.19778,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:27:42 ; Vitesse : 17.6423 km/h,48.6927,6.20102,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:28:09 ; Vitesse : 7.94756 km/h,48.6929,6.20095,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:28:10 ; Vitesse : 7.94756 km/h,48.6929,6.20095,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:28:14 ; Vitesse : 57.7535 km/h,48.6928,6.20123,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:28:14 ; Vitesse : 57.7535 km/h,48.6928,6.20123,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:28:17 ; Vitesse : 0.0 km/h,48.6923,6.20041,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:28:18 ; Vitesse : 59.4971 km/h,48.6928,6.20168,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:28:19 ; Vitesse : 63.5343 km/h,48.6928,6.20185,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:28:30 ; Vitesse : 57.7521 km/h,48.6931,6.20052,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:28:30 ; Vitesse : 57.7521 km/h,48.6931,6.20052,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:28:31 ; Vitesse : 1.71388 km/h,48.693,6.20105,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:28:31 ; Vitesse : 1.71388 km/h,48.693,6.20105,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:29:30 ; Vitesse : 0.0 km/h,48.6928,6.20075,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:29:30 ; Vitesse : 0.0 km/h,48.6928,6.20075,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:30:17 ; Vitesse : 0.0 km/h,48.6917,6.19778,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:30:18 ; Vitesse : 0.0 km/h,48.6928,6.20075,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:30:49 ; Vitesse : 0.0 km/h,48.693,6.20103,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:30:49 ; Vitesse : 0.0 km/h,48.693,6.20103,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:32:17 ; Vitesse : 0.0 km/h,48.6933,6.19998,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:32:18 ; Vitesse : 0.0 km/h,48.693,6.20103,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:34:37 ; Vitesse : 0.0 km/h,48.6932,6.19999,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:34:38 ; Vitesse : 0.0 km/h,48.693,6.20103,
Numéro de vélo : 353621072289818 ; Date : 20/05/2016 10:34:50 ; Vitesse : 0.0 km/h,48.693,6.20103,
